order_id,customer_id,employee_id,order_date,order_time,order_type,total_bill,order_status
444,395,21,2026-06-11,13:00:00,Dine-In,1580,Completed
445,241,25,2026-01-10,13:00:00,Delivery,1099,Completed
446,341,23,2026-03-16,13:00:00,Delivery,1406,Completed
447,274,16,2026-03-14,13:00:00,Dine-In,2095,Completed
448,469,24,2026-03-31,13:00:00,Delivery,1005,Completed
449,192,25,2026-01-30,13:00:00,Delivery,2199,Completed
450,392,24,2026-03-14,13:00:00,Takeaway,3049,Completed
451,400,7,2026-03-24,13:00:00,Takeaway,1729,Completed
452,263,29,2026-01-04,13:00:00,Takeaway,793,Completed
453,93,14,2026-05-11,13:00:00,Takeaway,1488,Completed
454,216,30,2026-03-29,13:00:00,Dine-In,1416,Completed
455,354,4,2026-06-05,13:00:00,Dine-In,417,Completed
456,269,8,2026-06-29,13:00:00,Takeaway,1205,Completed
457,341,2,2026-04-06,13:00:00,Delivery,1236,Completed
458,24,23,2026-02-18,13:00:00,Dine-In,1007,Completed
459,324,4,2026-07-23,13:00:00,Takeaway,2112,Completed
460,478,16,2026-01-21,13:00:00,Takeaway,1528,Completed
461,280,17,2026-02-20,13:00:00,Dine-In,1343,Completed
462,491,5,2026-03-28,13:00:00,Takeaway,1737,Completed
463,41,14,2026-06-25,13:00:00,Delivery,698,Completed
464,412,15,2026-07-26,13:00:00,Dine-In,1803,Completed
465,41,7,2026-02-15,13:00:00,Delivery,1728,Completed
466,361,28,2026-05-16,13:00:00,Delivery,2890,Completed
467,470,1,2026-03-12,13:00:00,Dine-In,1259,Completed
468,379,28,2026-02-23,13:00:00,Delivery,893,Completed
469,250,14,2026-02-03,13:00:00,Delivery,1159,Completed
470,489,19,2026-05-08,13:00:00,Dine-In,2705,Completed
471,263,13,2026-07-19,13:00:00,Dine-In,878,Completed
472,236,30,2026-01-30,13:00:00,Dine-In,2229,Completed
473,48,11,2026-01-05,13:00:00,Takeaway,410,Completed
474,48,30,2026-01-09,13:00:00,Takeaway,2110,Completed
475,285,22,2026-02-06,13:00:00,Takeaway,1731,Completed
476,108,15,2026-07-07,13:00:00,Takeaway,1740,Completed
477,332,2,2026-06-25,13:00:00,Dine-In,2255,Completed
478,322,14,2026-04-20,13:00:00,Takeaway,732,Completed
479,219,9,2026-02-07,13:00:00,Delivery,2167,Completed
480,254,15,2026-04-12,13:00:00,Dine-In,386,Completed
481,448,2,2026-02-08,13:00:00,Delivery,1790,Completed
482,131,27,2026-04-25,13:00:00,Dine-In,2310,Completed
483,419,23,2026-06-01,13:00:00,Dine-In,1117,Completed
484,297,16,2026-06-20,13:00:00,Delivery,2561,Completed
485,118,15,2026-05-31,13:00:00,Delivery,1923,Completed
486,369,17,2026-07-06,13:00:00,Takeaway,1787,Completed
487,90,21,2026-06-09,13:00:00,Takeaway,2096,Completed
488,137,9,2026-05-12,13:00:00,Takeaway,2567,Completed
489,85,19,2026-06-05,13:00:00,Delivery,557,Completed
490,203,27,2026-02-14,13:00:00,Dine-In,1674,Completed
491,129,6,2026-06-15,13:00:00,Delivery,2614,Completed
492,270,20,2026-05-12,13:00:00,Delivery,658,Completed
493,345,23,2026-01-01,13:00:00,Delivery,1652,Completed
494,307,8,2026-03-25,13:00:00,Dine-In,1838,Completed
495,23,1,2026-05-27,13:00:00,Dine-In,952,Completed
496,124,16,2026-02-19,13:00:00,Takeaway,1043,Completed
497,456,18,2026-07-20,13:00:00,Delivery,1005,Completed
498,141,9,2026-03-14,13:00:00,Delivery,1737,Completed
499,224,11,2026-06-17,13:00:00,Delivery,2595,Completed
500,296,28,2026-02-15,13:00:00,Takeaway,455,Completed
501,284,24,2026-02-04,13:00:00,Dine-In,1802,Completed
502,163,27,2026-06-16,13:00:00,Dine-In,764,Completed
503,420,28,2026-03-17,13:00:00,Delivery,1775,Completed
504,90,5,2026-03-23,13:00:00,Takeaway,1807,Completed
505,166,18,2026-05-22,13:00:00,Delivery,1224,Completed
506,478,15,2026-06-05,13:00:00,Delivery,2095,Completed
507,50,5,2026-06-06,13:00:00,Dine-In,1776,Completed
508,486,29,2026-07-23,13:00:00,Delivery,1651,Completed
509,178,11,2026-04-06,13:00:00,Takeaway,1919,Completed
510,162,29,2026-07-10,13:00:00,Takeaway,1494,Completed
511,284,18,2026-07-14,13:00:00,Delivery,1299,Completed
512,100,22,2026-06-27,13:00:00,Delivery,1684,Completed
513,468,18,2026-04-16,13:00:00,Takeaway,1722,Completed
514,27,8,2026-03-02,13:00:00,Takeaway,423,Completed
515,437,17,2026-02-10,13:00:00,Takeaway,2126,Completed
516,18,12,2026-07-24,13:00:00,Delivery,1611,Completed
517,4,23,2026-06-16,13:00:00,Delivery,1832,Completed
518,291,1,2026-04-06,13:00:00,Takeaway,1350,Completed
519,134,21,2026-03-01,13:00:00,Takeaway,2222,Completed
520,309,18,2026-05-16,13:00:00,Dine-In,2458,Completed
521,65,18,2026-07-02,13:00:00,Dine-In,1186,Completed
522,12,13,2026-03-29,13:00:00,Delivery,2405,Completed
523,373,10,2026-06-02,13:00:00,Takeaway,3215,Completed
524,50,15,2026-01-11,13:00:00,Takeaway,2255,Completed
525,139,12,2026-03-01,13:00:00,Takeaway,2743,Completed
526,170,30,2026-03-28,13:00:00,Takeaway,1538,Completed
527,480,17,2026-02-26,13:00:00,Delivery,1026,Completed
528,130,18,2026-03-26,13:00:00,Delivery,1617,Completed
529,296,18,2026-01-19,13:00:00,Takeaway,1658,Completed
530,26,19,2026-04-05,13:00:00,Delivery,1656,Completed
531,305,30,2026-01-25,13:00:00,Dine-In,2102,Completed
532,402,26,2026-07-09,13:00:00,Delivery,1711,Completed
533,374,16,2026-07-29,13:00:00,Dine-In,1705,Completed
534,275,28,2026-05-19,13:00:00,Delivery,1328,Completed
535,99,1,2026-04-20,13:00:00,Delivery,2933,Completed
536,3,25,2026-07-02,13:00:00,Dine-In,498,Completed
537,122,8,2026-03-09,13:00:00,Dine-In,1802,Completed
538,225,19,2026-01-26,13:00:00,Dine-In,1292,Completed
539,359,6,2026-05-01,13:00:00,Delivery,1689,Completed
540,288,30,2026-04-26,13:00:00,Dine-In,1110,Completed
541,347,25,2026-06-06,13:00:00,Takeaway,1641,Completed
542,477,15,2026-02-17,13:00:00,Dine-In,2610,Completed
543,115,20,2026-04-06,13:00:00,Delivery,2647,Completed
544,276,21,2026-04-22,13:00:00,Dine-In,687,Completed
545,61,16,2026-03-20,13:00:00,Takeaway,1722,Completed
546,37,19,2026-04-14,13:00:00,Delivery,466,Completed
547,387,28,2026-02-21,13:00:00,Dine-In,1608,Completed
548,400,29,2026-02-21,13:00:00,Dine-In,1738,Completed
549,154,1,2026-06-20,13:00:00,Takeaway,2200,Completed
550,377,20,2026-06-12,13:00:00,Takeaway,1870,Completed
551,137,25,2026-05-27,13:00:00,Dine-In,2152,Completed
552,403,1,2026-07-28,13:00:00,Takeaway,1343,Completed
553,48,29,2026-04-10,13:00:00,Takeaway,1595,Completed
554,266,14,2026-06-26,13:00:00,Dine-In,2677,Completed
555,385,8,2026-02-15,13:00:00,Dine-In,1156,Completed
556,341,5,2026-04-22,13:00:00,Takeaway,2988,Completed
557,382,15,2026-02-22,13:00:00,Delivery,1406,Completed
558,478,19,2026-04-15,13:00:00,Dine-In,1515,Completed
559,443,23,2026-01-13,13:00:00,Dine-In,1216,Completed
560,65,27,2026-07-04,13:00:00,Takeaway,2602,Completed
561,443,11,2026-06-14,13:00:00,Dine-In,1642,Completed
562,155,30,2026-05-04,13:00:00,Dine-In,2370,Completed
563,58,8,2026-01-19,13:00:00,Delivery,2104,Completed
564,196,27,2026-04-04,13:00:00,Delivery,705,Completed
565,70,14,2026-03-25,13:00:00,Takeaway,1426,Completed
566,2,21,2026-06-19,13:00:00,Dine-In,1452,Completed
567,63,17,2026-02-04,13:00:00,Delivery,1723,Completed
568,309,20,2026-06-10,13:00:00,Takeaway,1881,Completed
569,60,6,2026-07-16,13:00:00,Takeaway,1791,Completed
570,208,19,2026-03-08,13:00:00,Takeaway,1258,Completed
571,218,26,2026-01-26,13:00:00,Dine-In,2202,Completed
572,274,6,2026-05-07,13:00:00,Dine-In,954,Completed
573,356,29,2026-03-31,13:00:00,Delivery,2072,Completed
574,346,4,2026-01-07,13:00:00,Takeaway,2197,Completed
575,485,24,2026-04-06,13:00:00,Dine-In,1585,Completed
576,390,7,2026-03-18,13:00:00,Dine-In,1282,Completed
577,241,8,2026-07-20,13:00:00,Takeaway,2092,Completed
578,378,9,2026-07-24,13:00:00,Dine-In,2168,Completed
579,273,27,2026-02-11,13:00:00,Dine-In,1593,Completed
580,497,12,2026-04-24,13:00:00,Dine-In,1887,Completed
581,321,18,2026-01-05,13:00:00,Takeaway,534,Completed
582,212,16,2026-07-10,13:00:00,Takeaway,1320,Completed
583,495,19,2026-02-03,13:00:00,Delivery,1554,Completed
584,354,2,2026-03-27,13:00:00,Takeaway,3514,Completed
585,193,30,2026-03-14,13:00:00,Takeaway,1764,Completed
586,381,18,2026-05-05,13:00:00,Takeaway,788,Completed
587,37,4,2026-07-23,13:00:00,Takeaway,741,Completed
588,189,9,2026-05-03,13:00:00,Dine-In,696,Completed
589,255,28,2026-05-27,13:00:00,Takeaway,1304,Completed
590,435,20,2026-05-11,13:00:00,Takeaway,1316,Completed
591,330,5,2026-03-03,13:00:00,Delivery,1511,Completed
592,147,27,2026-03-21,13:00:00,Dine-In,596,Completed
593,231,5,2026-03-07,13:00:00,Delivery,1371,Completed
594,86,4,2026-04-26,13:00:00,Dine-In,961,Completed
595,489,13,2026-03-13,13:00:00,Dine-In,995,Completed
596,474,6,2026-04-19,13:00:00,Dine-In,598,Completed
597,335,3,2026-01-23,13:00:00,Delivery,873,Completed
598,261,4,2026-05-19,13:00:00,Delivery,1821,Completed
599,205,4,2026-01-31,13:00:00,Dine-In,1644,Completed
600,64,21,2026-04-01,13:00:00,Delivery,1447,Completed
601,313,5,2026-01-02,13:00:00,Takeaway,2130,Completed
602,49,26,2026-01-29,13:00:00,Dine-In,1196,Completed
603,216,25,2026-06-07,13:00:00,Dine-In,573,Completed
604,129,24,2026-03-15,13:00:00,Dine-In,1837,Completed
605,232,28,2026-05-25,13:00:00,Delivery,1161,Completed
606,327,14,2026-06-04,13:00:00,Delivery,1595,Completed
607,366,5,2026-01-04,13:00:00,Delivery,1414,Completed
608,444,15,2026-07-30,13:00:00,Dine-In,2365,Completed
609,417,16,2026-07-15,13:00:00,Takeaway,703,Completed
610,159,3,2026-03-05,13:00:00,Delivery,2850,Completed
611,350,10,2026-03-09,13:00:00,Delivery,669,Completed
612,403,4,2026-05-30,13:00:00,Takeaway,936,Completed
613,284,23,2026-05-05,13:00:00,Takeaway,772,Completed
614,202,1,2026-05-05,13:00:00,Delivery,1733,Completed
615,475,8,2026-04-02,13:00:00,Delivery,854,Completed
616,53,21,2026-06-02,13:00:00,Delivery,1964,Completed
617,177,4,2026-01-12,13:00:00,Dine-In,2062,Completed
618,492,26,2026-04-29,13:00:00,Delivery,1704,Completed
619,61,3,2026-01-02,13:00:00,Takeaway,1908,Completed
620,364,2,2026-04-29,13:00:00,Delivery,1986,Completed
621,252,3,2026-04-03,13:00:00,Takeaway,1040,Completed
622,340,10,2026-03-07,13:00:00,Delivery,2103,Completed
623,81,10,2026-02-11,13:00:00,Takeaway,978,Completed
624,449,25,2026-03-10,13:00:00,Dine-In,1765,Completed
625,411,22,2026-05-04,13:00:00,Delivery,588,Completed
626,340,10,2026-02-02,13:00:00,Takeaway,1584,Completed
627,197,18,2026-02-02,13:00:00,Delivery,1768,Completed
628,251,28,2026-02-10,13:00:00,Delivery,889,Completed
629,380,21,2026-06-04,13:00:00,Takeaway,1288,Completed
630,285,3,2026-04-03,13:00:00,Dine-In,2558,Completed
631,38,22,2026-04-02,13:00:00,Takeaway,1083,Completed
632,344,2,2026-07-25,13:00:00,Delivery,2131,Completed
633,51,12,2026-01-27,13:00:00,Takeaway,1632,Completed
634,369,28,2026-01-14,13:00:00,Takeaway,2728,Completed
635,190,17,2026-06-05,13:00:00,Delivery,2847,Completed
636,39,7,2026-05-07,13:00:00,Dine-In,1603,Completed
637,264,24,2026-05-24,13:00:00,Dine-In,1673,Completed
638,496,21,2026-07-26,13:00:00,Dine-In,2135,Completed
639,276,2,2026-05-04,13:00:00,Dine-In,1516,Completed
640,199,12,2026-04-02,13:00:00,Delivery,843,Completed
641,491,18,2026-07-29,13:00:00,Dine-In,1529,Completed
642,208,14,2026-07-24,13:00:00,Delivery,433,Completed
643,282,5,2026-06-16,13:00:00,Takeaway,1410,Completed
644,411,17,2026-04-14,13:00:00,Takeaway,2433,Completed
645,178,2,2026-07-04,13:00:00,Dine-In,1758,Completed
646,274,4,2026-05-18,13:00:00,Takeaway,2782,Completed
647,234,19,2026-02-27,13:00:00,Dine-In,3302,Completed
648,179,6,2026-02-07,13:00:00,Dine-In,1818,Completed
649,359,22,2026-02-06,13:00:00,Delivery,2661,Completed
650,47,28,2026-07-09,13:00:00,Takeaway,1050,Completed
651,160,12,2026-04-06,13:00:00,Dine-In,2528,Completed
652,484,6,2026-04-27,13:00:00,Delivery,1513,Completed
653,161,14,2026-06-08,13:00:00,Delivery,2028,Completed
654,104,4,2026-03-12,13:00:00,Delivery,2101,Completed
655,426,3,2026-01-11,13:00:00,Takeaway,1320,Completed
656,80,16,2026-01-21,13:00:00,Dine-In,2694,Completed
657,325,5,2026-02-25,13:00:00,Takeaway,808,Completed
658,264,16,2026-01-29,13:00:00,Delivery,1967,Completed
659,453,23,2026-04-09,13:00:00,Delivery,1997,Completed
660,342,7,2026-05-22,13:00:00,Dine-In,1701,Completed
661,335,20,2026-02-26,13:00:00,Dine-In,1104,Completed
662,491,26,2026-04-15,13:00:00,Dine-In,1108,Completed
663,39,19,2026-07-23,13:00:00,Takeaway,1790,Completed
664,219,19,2026-07-02,13:00:00,Delivery,2069,Completed
665,253,30,2026-03-08,13:00:00,Dine-In,967,Completed
666,411,19,2026-06-09,13:00:00,Delivery,1550,Completed
667,7,8,2026-01-09,13:00:00,Delivery,847,Completed
668,69,12,2026-01-24,13:00:00,Delivery,1784,Completed
669,214,15,2026-05-19,13:00:00,Dine-In,961,Completed
670,390,3,2026-06-10,13:00:00,Delivery,2179,Completed
671,384,15,2026-04-03,13:00:00,Dine-In,785,Completed
672,313,17,2026-03-27,13:00:00,Takeaway,2216,Completed
673,450,16,2026-02-27,13:00:00,Dine-In,1437,Completed
674,148,26,2026-03-31,13:00:00,Dine-In,1114,Completed
675,341,9,2026-01-11,13:00:00,Delivery,1648,Completed
676,339,17,2026-01-29,13:00:00,Takeaway,1344,Completed
677,382,29,2026-05-21,13:00:00,Delivery,2386,Completed
678,272,14,2026-01-17,13:00:00,Delivery,1544,Completed
679,271,9,2026-07-15,13:00:00,Dine-In,808,Completed
680,245,27,2026-02-13,13:00:00,Delivery,1623,Completed
681,20,26,2026-05-24,13:00:00,Dine-In,1308,Completed
682,386,9,2026-02-19,13:00:00,Takeaway,859,Completed
683,242,5,2026-05-10,13:00:00,Dine-In,2256,Completed
684,470,3,2026-05-07,13:00:00,Dine-In,894,Completed
685,64,8,2026-03-24,13:00:00,Delivery,2187,Completed
686,185,28,2026-01-23,13:00:00,Takeaway,1077,Completed
687,116,10,2026-02-05,13:00:00,Takeaway,1377,Completed
688,4,16,2026-03-26,13:00:00,Delivery,1600,Completed
689,106,6,2026-05-05,13:00:00,Dine-In,1239,Completed
690,284,25,2026-03-10,13:00:00,Delivery,783,Completed
691,344,25,2026-05-01,13:00:00,Takeaway,1542,Completed
692,136,23,2026-03-19,13:00:00,Dine-In,540,Completed
693,17,26,2026-03-05,13:00:00,Delivery,1934,Completed
694,256,17,2026-06-08,13:00:00,Delivery,922,Completed
695,40,17,2026-06-26,13:00:00,Dine-In,2167,Completed
696,32,3,2026-04-30,13:00:00,Delivery,1265,Completed
697,132,17,2026-02-02,13:00:00,Delivery,2157,Completed
698,45,1,2026-01-29,13:00:00,Delivery,1301,Completed
699,364,23,2026-07-12,13:00:00,Dine-In,1308,Completed
700,439,11,2026-06-26,13:00:00,Takeaway,1175,Completed
701,48,8,2026-02-04,13:00:00,Delivery,620,Completed
702,456,24,2026-03-10,13:00:00,Delivery,1262,Completed
703,275,13,2026-06-07,13:00:00,Delivery,2250,Completed
704,352,30,2026-02-16,13:00:00,Takeaway,2945,Completed
705,245,29,2026-01-28,13:00:00,Delivery,1833,Completed
706,145,9,2026-03-14,13:00:00,Dine-In,484,Completed
707,185,1,2026-06-30,13:00:00,Dine-In,2325,Completed
708,289,22,2026-05-02,13:00:00,Dine-In,645,Completed
709,358,4,2026-02-01,13:00:00,Takeaway,1968,Completed
710,206,3,2026-07-29,13:00:00,Dine-In,1374,Completed
711,331,26,2026-04-19,13:00:00,Takeaway,1203,Completed
712,245,7,2026-04-13,13:00:00,Dine-In,2607,Completed
713,454,20,2026-03-28,13:00:00,Takeaway,2795,Completed
714,413,7,2026-05-13,13:00:00,Dine-In,1901,Completed
715,261,23,2026-05-16,13:00:00,Dine-In,2139,Completed
716,23,22,2026-07-20,13:00:00,Takeaway,1332,Completed
717,492,10,2026-05-06,13:00:00,Delivery,2185,Completed
718,395,21,2026-02-10,13:00:00,Delivery,1195,Completed
719,413,20,2026-05-02,13:00:00,Takeaway,1816,Completed
720,393,12,2026-05-09,13:00:00,Dine-In,704,Completed
721,175,30,2026-03-23,13:00:00,Delivery,752,Completed
722,127,11,2026-02-27,13:00:00,Takeaway,1477,Completed
723,357,13,2026-03-05,13:00:00,Dine-In,1686,Completed
724,146,28,2026-01-21,13:00:00,Dine-In,2568,Completed
725,403,26,2026-07-11,13:00:00,Delivery,1260,Completed
726,97,28,2026-02-24,13:00:00,Dine-In,681,Completed
727,72,3,2026-06-20,13:00:00,Takeaway,1032,Completed
728,51,18,2026-01-10,13:00:00,Delivery,2144,Completed
729,65,24,2026-02-09,13:00:00,Dine-In,1132,Completed
730,130,2,2026-02-20,13:00:00,Delivery,1459,Completed
731,67,21,2026-05-13,13:00:00,Dine-In,2197,Completed
732,255,14,2026-05-21,13:00:00,Takeaway,933,Completed
733,234,8,2026-06-23,13:00:00,Takeaway,1413,Completed
734,312,16,2026-06-30,13:00:00,Takeaway,1836,Completed
735,283,19,2026-07-13,13:00:00,Dine-In,1516,Completed
736,362,25,2026-03-09,13:00:00,Delivery,1984,Completed
737,153,25,2026-01-23,13:00:00,Dine-In,1947,Completed
738,371,22,2026-04-18,13:00:00,Delivery,1542,Completed
739,458,25,2026-06-12,13:00:00,Dine-In,2111,Completed
740,93,13,2026-05-23,13:00:00,Dine-In,1752,Completed
741,68,30,2026-01-30,13:00:00,Takeaway,1281,Completed
742,267,4,2026-01-08,13:00:00,Dine-In,825,Completed
743,191,26,2026-07-02,13:00:00,Delivery,518,Completed
744,202,4,2026-07-19,13:00:00,Delivery,1150,Completed
745,240,9,2026-06-04,13:00:00,Dine-In,2086,Completed
746,55,13,2026-02-03,13:00:00,Delivery,1556,Completed
747,316,8,2026-03-04,13:00:00,Takeaway,797,Completed
748,450,29,2026-01-06,13:00:00,Delivery,631,Completed
749,18,7,2026-01-08,13:00:00,Delivery,1468,Completed
750,269,22,2026-06-05,13:00:00,Takeaway,1382,Completed
751,487,15,2026-04-18,13:00:00,Takeaway,1813,Completed
752,364,29,2026-05-25,13:00:00,Dine-In,2324,Completed
753,326,11,2026-04-13,13:00:00,Takeaway,2475,Completed
754,490,5,2026-05-16,13:00:00,Delivery,2090,Completed
755,19,18,2026-06-27,13:00:00,Dine-In,2034,Completed
756,475,30,2026-02-16,13:00:00,Delivery,869,Completed
757,303,7,2026-02-28,13:00:00,Delivery,645,Completed
758,389,14,2026-05-05,13:00:00,Takeaway,1891,Completed
759,355,28,2026-03-29,13:00:00,Takeaway,565,Completed
760,500,27,2026-05-08,13:00:00,Delivery,570,Completed
761,233,21,2026-01-30,13:00:00,Takeaway,2870,Completed
762,449,30,2026-06-07,13:00:00,Takeaway,566,Completed
763,406,9,2026-02-05,13:00:00,Dine-In,1337,Completed
764,435,11,2026-06-23,13:00:00,Dine-In,1554,Completed
765,112,6,2026-04-18,13:00:00,Delivery,1596,Completed
766,147,5,2026-01-25,13:00:00,Takeaway,783,Completed
767,131,7,2026-06-28,13:00:00,Delivery,1130,Completed
768,480,22,2026-03-22,13:00:00,Delivery,990,Completed
769,13,27,2026-04-21,13:00:00,Delivery,1344,Completed
770,473,11,2026-07-25,13:00:00,Delivery,2012,Completed
771,363,17,2026-06-19,13:00:00,Delivery,1908,Completed
772,241,4,2026-04-26,13:00:00,Takeaway,516,Completed
773,317,22,2026-04-02,13:00:00,Takeaway,1878,Completed
774,32,29,2026-07-19,13:00:00,Dine-In,1794,Completed
775,80,11,2026-07-18,13:00:00,Dine-In,2238,Completed
776,223,9,2026-02-03,13:00:00,Dine-In,2440,Completed
777,454,28,2026-04-12,13:00:00,Takeaway,1462,Completed
778,496,17,2026-02-28,13:00:00,Takeaway,1406,Completed
779,119,27,2026-05-18,13:00:00,Takeaway,1240,Completed
780,406,23,2026-04-17,13:00:00,Delivery,1458,Completed
781,441,11,2026-07-03,13:00:00,Dine-In,2951,Completed
782,270,21,2026-02-11,13:00:00,Delivery,1086,Completed
783,176,8,2026-02-09,13:00:00,Delivery,1821,Completed
784,106,19,2026-03-16,13:00:00,Delivery,1146,Completed
785,117,16,2026-02-14,13:00:00,Takeaway,1812,Completed
786,142,20,2026-07-12,13:00:00,Takeaway,2484,Completed
787,436,1,2026-06-14,13:00:00,Takeaway,1675,Completed
788,301,15,2026-04-25,13:00:00,Takeaway,2335,Completed
789,139,13,2026-03-17,13:00:00,Dine-In,2181,Completed
790,188,8,2026-02-03,13:00:00,Delivery,2505,Completed
791,14,1,2026-06-23,13:00:00,Dine-In,527,Completed
792,187,15,2026-03-01,13:00:00,Takeaway,2658,Completed
793,454,10,2026-01-06,13:00:00,Dine-In,742,Completed
794,317,10,2026-07-09,13:00:00,Takeaway,1498,Completed
795,376,3,2026-03-16,13:00:00,Takeaway,1359,Completed
796,367,14,2026-02-20,13:00:00,Takeaway,2441,Completed
797,369,26,2026-04-19,13:00:00,Delivery,1034,Completed
798,4,11,2026-02-16,13:00:00,Takeaway,1843,Completed
799,185,26,2026-06-30,13:00:00,Dine-In,1612,Completed
800,390,23,2026-05-26,13:00:00,Takeaway,1506,Completed
801,377,29,2026-06-23,13:00:00,Dine-In,1896,Completed
802,487,12,2026-04-08,13:00:00,Takeaway,1965,Completed
803,293,7,2026-07-23,13:00:00,Takeaway,1133,Completed
804,438,18,2026-02-19,13:00:00,Takeaway,759,Completed
805,251,26,2026-07-21,13:00:00,Dine-In,1351,Completed
806,316,20,2026-04-08,13:00:00,Takeaway,2513,Completed
807,118,1,2026-03-13,13:00:00,Delivery,1017,Completed
808,200,13,2026-05-05,13:00:00,Takeaway,1181,Completed
809,105,28,2026-04-16,13:00:00,Dine-In,2043,Completed
810,404,8,2026-05-08,13:00:00,Delivery,2136,Completed
811,388,12,2026-01-01,13:00:00,Takeaway,2547,Completed
812,98,24,2026-07-10,13:00:00,Delivery,2089,Completed
813,394,18,2026-06-25,13:00:00,Takeaway,3482,Completed
814,306,6,2026-04-15,13:00:00,Delivery,1073,Completed
815,433,7,2026-05-03,13:00:00,Takeaway,1038,Completed
816,271,28,2026-03-23,13:00:00,Takeaway,1781,Completed
817,23,14,2026-03-16,13:00:00,Takeaway,1907,Completed
818,474,5,2026-03-12,13:00:00,Takeaway,1343,Completed
819,498,21,2026-07-12,13:00:00,Takeaway,1682,Completed
820,289,22,2026-04-14,13:00:00,Dine-In,1899,Completed
821,372,7,2026-07-22,13:00:00,Dine-In,1588,Completed
822,97,8,2026-06-14,13:00:00,Takeaway,1522,Completed
823,477,15,2026-04-11,13:00:00,Delivery,3025,Completed
824,433,23,2026-07-15,13:00:00,Delivery,1921,Completed
825,370,16,2026-07-25,13:00:00,Delivery,2815,Completed
826,446,12,2026-05-07,13:00:00,Dine-In,780,Completed
827,406,15,2026-07-12,13:00:00,Dine-In,1827,Completed
828,477,23,2026-07-29,13:00:00,Delivery,1299,Completed
829,344,19,2026-05-20,13:00:00,Dine-In,571,Completed
830,308,24,2026-05-23,13:00:00,Delivery,1042,Completed
831,171,30,2026-01-20,13:00:00,Dine-In,1380,Completed
832,439,6,2026-02-04,13:00:00,Takeaway,1794,Completed
833,421,2,2026-01-24,13:00:00,Dine-In,948,Completed
834,264,29,2026-07-08,13:00:00,Delivery,964,Completed
835,308,24,2026-02-07,13:00:00,Takeaway,2098,Completed
