payment_id,order_id,payment_mode,amount,payment_status,payment_date
2429,2429,Wallet,1933,Paid,2026-01-05
2430,2430,Card,1690,Paid,2026-01-08
2431,2431,UPI,1540,Paid,2026-04-30
2432,2432,Wallet,1441,Paid,2026-07-05
2433,2433,Cash,574,Paid,2026-05-17
2434,2434,Wallet,2588,Paid,2026-06-03
2435,2435,UPI,1220,Paid,2026-07-19
2436,2436,UPI,2897,Paid,2026-03-26
2437,2437,Card,1011,Paid,2026-06-20
2438,2438,Card,1242,Paid,2026-07-15
2439,2439,Cash,1960,Paid,2026-04-05
2440,2440,Cash,805,Paid,2026-06-15
2441,2441,UPI,1492,Paid,2026-04-04
2442,2442,Wallet,2942,Paid,2026-01-11
2443,2443,Card,1159,Paid,2026-02-16
2444,2444,Cash,1607,Paid,2026-02-04
2445,2445,UPI,1161,Paid,2026-01-15
2446,2446,Card,1873,Paid,2026-04-10
2447,2447,UPI,1369,Paid,2026-03-07
2448,2448,Cash,1154,Paid,2026-03-11
2449,2449,Wallet,1388,Paid,2026-06-26
2450,2450,Cash,1168,Paid,2026-01-23
2451,2451,Cash,566,Paid,2026-06-13
2452,2452,Wallet,1329,Paid,2026-07-05
2453,2453,Cash,724,Paid,2026-02-09
2454,2454,Card,1512,Paid,2026-06-08
2455,2455,Card,2815,Paid,2026-07-26
2456,2456,Card,928,Paid,2026-07-13
2457,2457,UPI,1558,Paid,2026-05-27
2458,2458,Cash,1118,Paid,2026-03-09
2459,2459,Card,2194,Paid,2026-04-27
2460,2460,Card,1478,Paid,2026-05-11
2461,2461,Wallet,1366,Paid,2026-06-27
2462,2462,Card,2327,Paid,2026-04-30
2463,2463,UPI,2967,Paid,2026-03-04
2464,2464,Cash,1606,Paid,2026-06-25
2465,2465,Cash,2193,Paid,2026-06-05
2466,2466,Card,967,Paid,2026-07-16
2467,2467,Wallet,2767,Paid,2026-01-27
2468,2468,UPI,1734,Paid,2026-06-14
2469,2469,UPI,766,Paid,2026-04-27
2470,2470,Cash,1164,Paid,2026-06-02
2471,2471,Wallet,641,Paid,2026-06-14
2472,2472,Card,1631,Paid,2026-04-11
2473,2473,Card,1813,Paid,2026-05-21
2474,2474,Wallet,2771,Paid,2026-01-18
2475,2475,UPI,1380,Paid,2026-07-01
2476,2476,Card,848,Paid,2026-05-07
2477,2477,Card,594,Paid,2026-05-05
2478,2478,UPI,1690,Paid,2026-04-04
2479,2479,Card,1337,Paid,2026-05-14
2480,2480,UPI,1302,Paid,2026-05-11
2481,2481,Wallet,652,Paid,2026-01-07
2482,2482,Cash,1598,Paid,2026-03-22
2483,2483,Wallet,1439,Paid,2026-07-29
2484,2484,Cash,1100,Paid,2026-05-31
2485,2485,UPI,2807,Paid,2026-05-04
2486,2486,UPI,1513,Paid,2026-05-20
2487,2487,Cash,1105,Paid,2026-06-09
2488,2488,UPI,1862,Paid,2026-01-19
2489,2489,UPI,1257,Paid,2026-07-22
2490,2490,Cash,2921,Paid,2026-05-22
2491,2491,Card,574,Paid,2026-06-22
2492,2492,Cash,782,Paid,2026-03-03
2493,2493,Card,2112,Paid,2026-07-18
2494,2494,Wallet,810,Paid,2026-07-24
2495,2495,Card,1219,Paid,2026-02-03
2496,2496,Card,1865,Paid,2026-06-05
2497,2497,UPI,506,Paid,2026-02-25
2498,2498,UPI,529,Paid,2026-06-18
2499,2499,Cash,381,Paid,2026-01-13
2500,2500,Cash,3234,Paid,2026-07-30
2501,2501,UPI,1452,Paid,2026-06-27
2502,2502,Card,476,Paid,2026-03-16
2503,2503,Cash,1807,Paid,2026-05-03
2504,2504,Card,1920,Paid,2026-06-12
2505,2505,Cash,2231,Paid,2026-06-08
2506,2506,Card,1028,Paid,2026-04-04
2507,2507,Wallet,1114,Paid,2026-05-25
2508,2508,Wallet,1756,Paid,2026-03-22
2509,2509,UPI,759,Paid,2026-05-09
2510,2510,Wallet,1872,Paid,2026-03-03
2511,2511,UPI,1925,Paid,2026-03-13
2512,2512,Wallet,2886,Paid,2026-07-01
2513,2513,Card,2178,Paid,2026-04-04
2514,2514,Card,719,Paid,2026-01-26
2515,2515,Card,1692,Paid,2026-03-03
2516,2516,Card,1108,Paid,2026-05-11
2517,2517,Cash,1987,Paid,2026-01-26
2518,2518,Card,1201,Paid,2026-02-12
2519,2519,Cash,1029,Paid,2026-07-15
2520,2520,Wallet,1977,Paid,2026-07-12
2521,2521,Card,2524,Paid,2026-05-07
2522,2522,Card,2396,Paid,2026-06-02
2523,2523,UPI,966,Paid,2026-02-10
2524,2524,Cash,1158,Paid,2026-01-05
2525,2525,Cash,846,Paid,2026-07-10
2526,2526,Wallet,2126,Paid,2026-06-24
2527,2527,Wallet,1941,Paid,2026-06-03
2528,2528,Cash,1802,Paid,2026-05-30
2529,2529,Wallet,1752,Paid,2026-02-24
2530,2530,Cash,1329,Paid,2026-05-03
2531,2531,UPI,1577,Paid,2026-03-24
2532,2532,Wallet,3000,Paid,2026-07-22
2533,2533,UPI,1480,Paid,2026-06-05
2534,2534,Cash,1338,Paid,2026-07-11
2535,2535,UPI,1254,Paid,2026-01-13
2536,2536,Card,2459,Paid,2026-07-13
2537,2537,Cash,1369,Paid,2026-03-08
2538,2538,UPI,2416,Paid,2026-07-05
2539,2539,UPI,958,Paid,2026-07-23
2540,2540,Wallet,2406,Paid,2026-05-27
2541,2541,UPI,1719,Paid,2026-03-29
2542,2542,Card,921,Paid,2026-02-14
2543,2543,UPI,1087,Paid,2026-05-18
2544,2544,Card,926,Paid,2026-07-19
2545,2545,UPI,1754,Paid,2026-02-09
2546,2546,Card,2217,Paid,2026-05-07
2547,2547,Wallet,2284,Paid,2026-07-13
2548,2548,UPI,1294,Paid,2026-06-17
2549,2549,Wallet,1234,Paid,2026-02-04
2550,2550,UPI,2640,Paid,2026-07-17
2551,2551,Cash,1293,Paid,2026-07-12
2552,2552,Cash,1450,Paid,2026-06-22
2553,2553,Card,909,Paid,2026-05-16
2554,2554,Card,2448,Paid,2026-07-23
2555,2555,Cash,1569,Paid,2026-07-29
2556,2556,Wallet,582,Paid,2026-07-22
2557,2557,Card,1902,Paid,2026-01-13
2558,2558,UPI,1762,Paid,2026-01-02
2559,2559,Card,1494,Paid,2026-04-23
2560,2560,Card,1316,Paid,2026-04-01
2561,2561,Wallet,1396,Paid,2026-05-25
2562,2562,UPI,1134,Paid,2026-03-28
2563,2563,Wallet,2348,Paid,2026-06-30
2564,2564,Wallet,2050,Paid,2026-07-21
2565,2565,Card,600,Paid,2026-01-06
2566,2566,UPI,1526,Paid,2026-07-25
2567,2567,Wallet,2198,Paid,2026-05-24
2568,2568,Wallet,2000,Paid,2026-01-03
2569,2569,UPI,1879,Paid,2026-07-02
2570,2570,Wallet,2280,Paid,2026-02-24
2571,2571,UPI,2522,Paid,2026-05-02
2572,2572,Cash,2241,Paid,2026-07-16
2573,2573,Wallet,917,Paid,2026-03-26
2574,2574,Card,1782,Paid,2026-01-21
2575,2575,UPI,2200,Paid,2026-05-05
2576,2576,Card,1210,Paid,2026-06-29
2577,2577,UPI,2075,Paid,2026-02-27
2578,2578,Cash,1637,Paid,2026-07-20
2579,2579,Card,1257,Paid,2026-01-24
2580,2580,UPI,1819,Paid,2026-02-07
2581,2581,Card,1316,Paid,2026-02-16
2582,2582,Cash,786,Paid,2026-01-01
2583,2583,Cash,2386,Paid,2026-03-01
2584,2584,UPI,2312,Paid,2026-03-19
2585,2585,UPI,1205,Paid,2026-02-14
2586,2586,Cash,1319,Paid,2026-05-03
2587,2587,UPI,756,Paid,2026-03-26
2588,2588,Wallet,987,Paid,2026-04-18
2589,2589,Cash,2503,Paid,2026-07-21
2590,2590,UPI,516,Paid,2026-07-15
2591,2591,Cash,1810,Paid,2026-05-25
2592,2592,UPI,844,Paid,2026-07-11
2593,2593,UPI,1778,Paid,2026-01-16
2594,2594,UPI,1066,Paid,2026-01-07
2595,2595,Card,2004,Paid,2026-06-06
2596,2596,UPI,895,Paid,2026-05-02
2597,2597,Wallet,1185,Paid,2026-05-02
2598,2598,Wallet,2892,Paid,2026-06-14
2599,2599,UPI,705,Paid,2026-01-01
2600,2600,Wallet,2062,Paid,2026-06-28
2601,2601,Card,2160,Paid,2026-01-12
2602,2602,Card,853,Paid,2026-06-22
2603,2603,Card,894,Paid,2026-06-19
2604,2604,Card,2328,Paid,2026-03-29
2605,2605,Cash,1484,Paid,2026-04-21
2606,2606,UPI,2913,Paid,2026-06-04
2607,2607,UPI,3564,Paid,2026-05-23
2608,2608,UPI,2570,Paid,2026-05-26
2609,2609,Wallet,2329,Paid,2026-04-24
2610,2610,Card,1897,Paid,2026-04-27
2611,2611,Card,922,Paid,2026-04-17
2612,2612,Wallet,1879,Paid,2026-02-13
2613,2613,UPI,1198,Paid,2026-05-09
2614,2614,UPI,2104,Paid,2026-07-02
2615,2615,Wallet,1238,Paid,2026-03-04
2616,2616,Card,1674,Paid,2026-07-23
2617,2617,UPI,1191,Paid,2026-04-17
2618,2618,Card,1155,Paid,2026-04-06
2619,2619,UPI,1356,Paid,2026-05-30
2620,2620,Card,574,Paid,2026-06-29
2621,2621,Wallet,367,Paid,2026-01-13
2622,2622,Card,3534,Paid,2026-03-16
2623,2623,Wallet,1328,Paid,2026-05-12
2624,2624,Wallet,2509,Paid,2026-06-30
2625,2625,UPI,550,Paid,2026-02-09
2626,2626,UPI,2352,Paid,2026-04-17
2627,2627,Cash,1754,Paid,2026-04-30
2628,2628,Wallet,620,Paid,2026-05-19
2629,2629,Card,3387,Paid,2026-05-28
2630,2630,Card,1133,Paid,2026-05-25
2631,2631,Cash,1530,Paid,2026-03-03
2632,2632,UPI,1462,Paid,2026-01-11
2633,2633,Cash,698,Paid,2026-04-17
2634,2634,Cash,946,Paid,2026-05-12
2635,2635,Cash,1942,Paid,2026-01-16
2636,2636,Cash,2449,Paid,2026-03-12
2637,2637,UPI,2358,Paid,2026-05-01
2638,2638,UPI,2969,Paid,2026-03-08
2639,2639,Card,2481,Paid,2026-01-10
2640,2640,Wallet,1677,Paid,2026-04-24
2641,2641,Cash,980,Paid,2026-04-22
2642,2642,UPI,1671,Paid,2026-06-16
2643,2643,Card,938,Paid,2026-05-26
2644,2644,Cash,2505,Paid,2026-05-07
2645,2645,Cash,1707,Paid,2026-02-20
2646,2646,UPI,2745,Paid,2026-03-22
2647,2647,Card,2226,Paid,2026-01-23
2648,2648,Cash,1740,Paid,2026-07-30
2649,2649,Card,753,Paid,2026-04-13
2650,2650,UPI,2764,Paid,2026-05-23
2651,2651,Cash,1696,Paid,2026-06-02
2652,2652,Wallet,901,Paid,2026-06-26
2653,2653,UPI,2755,Paid,2026-01-06
2654,2654,Cash,2212,Paid,2026-02-25
2655,2655,Cash,1596,Paid,2026-01-08
2656,2656,Wallet,1208,Paid,2026-06-21
2657,2657,Cash,1496,Paid,2026-03-12
2658,2658,Wallet,1011,Paid,2026-07-06
2659,2659,Wallet,2219,Paid,2026-06-07
2660,2660,UPI,1551,Paid,2026-03-11
2661,2661,Wallet,1387,Paid,2026-01-11
2662,2662,Wallet,923,Paid,2026-03-01
2663,2663,Wallet,2024,Paid,2026-04-05
2664,2664,Wallet,2114,Paid,2026-07-15
2665,2665,UPI,1700,Paid,2026-02-21
2666,2666,Wallet,2204,Paid,2026-04-26
2667,2667,Wallet,599,Paid,2026-01-23
2668,2668,Wallet,1455,Paid,2026-06-11
2669,2669,Cash,1620,Paid,2026-04-08
2670,2670,Cash,1428,Paid,2026-04-26
2671,2671,Cash,1004,Paid,2026-04-15
2672,2672,Wallet,2173,Paid,2026-03-12
2673,2673,UPI,1985,Paid,2026-04-30
2674,2674,UPI,1056,Paid,2026-06-18
2675,2675,Wallet,1445,Paid,2026-03-28
2676,2676,Cash,1812,Paid,2026-06-02
2677,2677,Cash,3004,Paid,2026-04-25
2678,2678,Cash,2175,Paid,2026-05-29
2679,2679,Card,1581,Paid,2026-05-30
2680,2680,Cash,1590,Paid,2026-06-05
2681,2681,Cash,904,Paid,2026-07-06
2682,2682,Wallet,1127,Paid,2026-05-13
2683,2683,UPI,1134,Paid,2026-03-05
2684,2684,Card,999,Paid,2026-05-03
2685,2685,Wallet,1093,Paid,2026-01-08
2686,2686,Wallet,1141,Paid,2026-04-06
2687,2687,Card,1188,Paid,2026-07-20
2688,2688,Wallet,2249,Paid,2026-06-15
2689,2689,Wallet,957,Paid,2026-05-17
2690,2690,Card,2664,Paid,2026-01-20
2691,2691,Cash,594,Paid,2026-01-12
2692,2692,Wallet,1314,Paid,2026-07-08
2693,2693,Cash,1133,Paid,2026-01-01
2694,2694,Cash,2824,Paid,2026-01-14
2695,2695,UPI,1227,Paid,2026-03-31
2696,2696,Wallet,1167,Paid,2026-04-03
2697,2697,Cash,2486,Paid,2026-02-07
2698,2698,Cash,2703,Paid,2026-05-26
2699,2699,Card,2790,Paid,2026-03-20
2700,2700,Cash,1856,Paid,2026-06-28
2701,2701,UPI,698,Paid,2026-05-29
2702,2702,Card,1439,Paid,2026-03-27
2703,2703,Card,3685,Paid,2026-06-29
2704,2704,Card,2992,Paid,2026-04-02
2705,2705,Card,1296,Paid,2026-05-25
2706,2706,UPI,1719,Paid,2026-03-06
2707,2707,Wallet,1192,Paid,2026-06-28
2708,2708,UPI,2604,Paid,2026-03-10
2709,2709,Cash,1125,Paid,2026-07-21
2710,2710,Wallet,2126,Paid,2026-02-10
2711,2711,UPI,492,Paid,2026-01-20
2712,2712,UPI,1476,Paid,2026-07-04
2713,2713,Card,1590,Paid,2026-04-11
2714,2714,Wallet,1969,Paid,2026-06-05
2715,2715,Cash,1529,Paid,2026-02-27
2716,2716,Cash,840,Paid,2026-03-28
2717,2717,Cash,1809,Paid,2026-06-25
2718,2718,Cash,1501,Paid,2026-01-15
2719,2719,Wallet,1093,Paid,2026-05-06
2720,2720,Cash,1198,Paid,2026-06-06
2721,2721,Cash,1079,Paid,2026-02-04
2722,2722,Cash,1638,Paid,2026-03-05
2723,2723,Cash,1239,Paid,2026-02-04
2724,2724,Card,1902,Paid,2026-02-01
2725,2725,Cash,775,Paid,2026-02-19
2726,2726,Cash,2211,Paid,2026-05-02
2727,2727,Cash,2530,Paid,2026-01-08
2728,2728,Card,1956,Paid,2026-07-08
2729,2729,Cash,2541,Paid,2026-03-21
2730,2730,Card,1392,Paid,2026-06-27
2731,2731,UPI,1160,Paid,2026-03-27
2732,2732,UPI,2473,Paid,2026-03-05
2733,2733,Cash,1563,Paid,2026-05-29
2734,2734,UPI,2372,Paid,2026-05-31
2735,2735,UPI,1204,Paid,2026-06-29
2736,2736,UPI,568,Paid,2026-04-25
2737,2737,Card,1129,Paid,2026-02-21
2738,2738,UPI,1651,Paid,2026-06-07
2739,2739,Wallet,1863,Paid,2026-04-06
2740,2740,Card,1392,Paid,2026-04-21
2741,2741,UPI,1741,Paid,2026-05-17
2742,2742,Wallet,1311,Paid,2026-06-04
2743,2743,Cash,1765,Paid,2026-04-03
2744,2744,Wallet,1090,Paid,2026-05-26
2745,2745,Wallet,911,Paid,2026-06-26
2746,2746,Wallet,1394,Paid,2026-01-19
2747,2747,Wallet,504,Paid,2026-04-19
2748,2748,Wallet,1240,Paid,2026-05-01
2749,2749,Card,2419,Paid,2026-04-07
2750,2750,Cash,1710,Paid,2026-04-25
2751,2751,Wallet,1608,Paid,2026-03-19
2752,2752,Cash,2429,Paid,2026-06-16
2753,2753,Card,2839,Paid,2026-03-21
2754,2754,UPI,1152,Paid,2026-02-15
2755,2755,Wallet,3409,Paid,2026-03-04
2756,2756,Cash,1395,Paid,2026-04-22
2757,2757,Wallet,805,Paid,2026-03-24
2758,2758,Card,1280,Paid,2026-06-13
2759,2759,Card,1126,Paid,2026-04-17
2760,2760,Card,1088,Paid,2026-07-01
2761,2761,Card,1451,Paid,2026-07-22
2762,2762,UPI,1771,Paid,2026-04-29
2763,2763,Card,634,Paid,2026-05-31
2764,2764,Cash,1908,Paid,2026-02-20
2765,2765,Cash,2497,Paid,2026-01-04
2766,2766,Cash,1707,Paid,2026-05-15
2767,2767,Cash,1281,Paid,2026-05-15
2768,2768,Wallet,778,Paid,2026-03-04
2769,2769,UPI,1361,Paid,2026-06-22
2770,2770,Card,2482,Paid,2026-05-21
2771,2771,UPI,1284,Paid,2026-01-07
2772,2772,Card,1781,Paid,2026-02-01
2773,2773,UPI,1590,Paid,2026-05-21
2774,2774,Cash,1703,Paid,2026-04-10
2775,2775,UPI,1975,Paid,2026-01-18
2776,2776,Wallet,2160,Paid,2026-04-13
2777,2777,UPI,2190,Paid,2026-05-11
2778,2778,UPI,2380,Paid,2026-01-19
2779,2779,Wallet,1884,Paid,2026-07-02
2780,2780,UPI,1928,Paid,2026-01-21
2781,2781,Cash,1864,Paid,2026-01-03
2782,2782,Wallet,1869,Paid,2026-02-03
2783,2783,Card,1801,Paid,2026-03-18
2784,2784,Card,2551,Paid,2026-01-29
2785,2785,UPI,1075,Paid,2026-02-25
2786,2786,Card,2363,Paid,2026-03-16
2787,2787,Cash,1659,Paid,2026-07-25
2788,2788,Cash,663,Paid,2026-03-06
2789,2789,Card,783,Paid,2026-03-19
2790,2790,Card,2360,Paid,2026-07-06
2791,2791,UPI,917,Paid,2026-02-05
2792,2792,Card,1546,Paid,2026-01-25
2793,2793,Wallet,1705,Paid,2026-03-02
2794,2794,Cash,1358,Paid,2026-05-03
2795,2795,Wallet,2965,Paid,2026-07-24
2796,2796,Card,1491,Paid,2026-04-03
2797,2797,UPI,1464,Paid,2026-02-12
2798,2798,UPI,1794,Paid,2026-02-22
2799,2799,Cash,1598,Paid,2026-02-01
2800,2800,Card,1038,Paid,2026-03-12
2801,2801,Cash,1928,Paid,2026-03-09
2802,2802,UPI,1216,Paid,2026-03-15
2803,2803,Card,519,Paid,2026-05-23
2804,2804,Card,2028,Paid,2026-05-30
2805,2805,Wallet,2248,Paid,2026-06-01
2806,2806,Card,1950,Paid,2026-06-25
2807,2807,Card,1981,Paid,2026-05-16
2808,2808,UPI,982,Paid,2026-06-03
2809,2809,UPI,2503,Paid,2026-01-21
2810,2810,UPI,1755,Paid,2026-05-09
2811,2811,Cash,2421,Paid,2026-01-30
2812,2812,Card,1880,Paid,2026-01-15
2813,2813,Wallet,1188,Paid,2026-05-15
2814,2814,Card,1170,Paid,2026-06-13
2815,2815,Wallet,1986,Paid,2026-06-18
2816,2816,Wallet,1980,Paid,2026-04-23
2817,2817,Wallet,1978,Paid,2026-03-15
2818,2818,UPI,671,Paid,2026-04-09
2819,2819,UPI,1291,Paid,2026-06-12
2820,2820,Cash,1422,Paid,2026-06-14
2821,2821,UPI,536,Paid,2026-07-16
2822,2822,Cash,1421,Paid,2026-04-07
2823,2823,Wallet,1722,Paid,2026-01-24
2824,2824,Cash,727,Paid,2026-01-28
2825,2825,Cash,861,Paid,2026-01-25
2826,2826,UPI,1257,Paid,2026-03-22
2827,2827,Cash,2895,Paid,2026-05-31
2828,2828,Card,987,Paid,2026-02-22
2829,2829,UPI,2812,Paid,2026-03-23
2830,2830,Card,2256,Paid,2026-06-05
2831,2831,Cash,1360,Paid,2026-06-23
2832,2832,Wallet,1628,Paid,2026-04-26
2833,2833,Card,662,Paid,2026-04-27
2834,2834,Card,845,Paid,2026-06-29
2835,2835,Card,732,Paid,2026-03-17
2836,2836,Cash,1024,Paid,2026-07-29
2837,2837,Cash,1777,Paid,2026-03-15
2838,2838,UPI,1834,Paid,2026-05-15
2839,2839,Cash,2117,Paid,2026-07-24
2840,2840,Wallet,1305,Paid,2026-07-28
2841,2841,Wallet,659,Paid,2026-06-08
2842,2842,Cash,672,Paid,2026-05-04
2843,2843,Card,718,Paid,2026-04-28
2844,2844,Card,1619,Paid,2026-05-17
2845,2845,UPI,1772,Paid,2026-02-16
2846,2846,Cash,1188,Paid,2026-03-01
2847,2847,Cash,1068,Paid,2026-03-27
2848,2848,Wallet,1474,Paid,2026-07-07
2849,2849,Card,621,Paid,2026-01-23
2850,2850,Wallet,1373,Paid,2026-04-16
2851,2851,Wallet,1251,Paid,2026-06-18
2852,2852,Card,1254,Paid,2026-06-09
2853,2853,Wallet,1237,Paid,2026-07-05
2854,2854,Wallet,2213,Paid,2026-02-11
2855,2855,UPI,2703,Paid,2026-02-22
2856,2856,Wallet,640,Paid,2026-05-15
2857,2857,Card,981,Paid,2026-07-13
2858,2858,Wallet,1495,Paid,2026-02-25
2859,2859,UPI,1638,Paid,2026-06-30
2860,2860,UPI,2296,Paid,2026-04-18
2861,2861,Cash,1686,Paid,2026-06-26
2862,2862,Wallet,1338,Paid,2026-07-15
2863,2863,Cash,1716,Paid,2026-06-24
2864,2864,Wallet,1095,Paid,2026-05-22
2865,2865,Card,1220,Paid,2026-04-12
2866,2866,Wallet,798,Paid,2026-01-10
2867,2867,UPI,1678,Paid,2026-07-29
2868,2868,Cash,1521,Paid,2026-02-22
2869,2869,UPI,1008,Paid,2026-07-12
2870,2870,Card,1712,Paid,2026-04-03
2871,2871,UPI,964,Paid,2026-07-03
2872,2872,Wallet,877,Paid,2026-05-28
2873,2873,Card,998,Paid,2026-02-20
2874,2874,Cash,1673,Paid,2026-07-07
2875,2875,Wallet,399,Paid,2026-04-26
2876,2876,UPI,1782,Paid,2026-03-31
2877,2877,Wallet,3253,Paid,2026-04-09
2878,2878,Wallet,722,Paid,2026-06-01
2879,2879,Card,584,Paid,2026-02-12
2880,2880,Cash,2247,Paid,2026-02-05
2881,2881,Wallet,1498,Paid,2026-01-28
2882,2882,Wallet,1248,Paid,2026-02-22
2883,2883,Cash,2428,Paid,2026-04-22
2884,2884,UPI,362,Paid,2026-07-03
2885,2885,Cash,2303,Paid,2026-01-27
2886,2886,Wallet,1583,Paid,2026-04-27
2887,2887,Card,3063,Paid,2026-03-09
2888,2888,UPI,1582,Paid,2026-05-09
2889,2889,UPI,1552,Paid,2026-02-14
2890,2890,Cash,1270,Paid,2026-06-03
2891,2891,Wallet,2373,Paid,2026-07-30
2892,2892,Cash,1766,Paid,2026-05-15
2893,2893,Card,2757,Paid,2026-06-09
2894,2894,UPI,829,Paid,2026-05-24
2895,2895,Cash,1654,Paid,2026-02-03
2896,2896,Wallet,1258,Paid,2026-04-24
2897,2897,UPI,3573,Paid,2026-01-14
2898,2898,Wallet,1259,Paid,2026-03-31
2899,2899,Card,2204,Paid,2026-01-28
2900,2900,Cash,981,Paid,2026-05-15
2901,2901,Cash,1923,Paid,2026-06-13
2902,2902,Wallet,569,Paid,2026-01-05
2903,2903,UPI,739,Paid,2026-07-03
2904,2904,Wallet,1319,Paid,2026-05-15
2905,2905,Wallet,2193,Paid,2026-05-21
2906,2906,Cash,1703,Paid,2026-01-28
2907,2907,Wallet,1236,Paid,2026-02-13
2908,2908,Wallet,1796,Paid,2026-03-09
2909,2909,Wallet,1818,Paid,2026-06-15
2910,2910,Card,1543,Paid,2026-07-07
2911,2911,UPI,2514,Paid,2026-07-15
2912,2912,Cash,1368,Paid,2026-03-18
2913,2913,Card,1940,Paid,2026-02-14
2914,2914,UPI,3443,Paid,2026-07-20
2915,2915,UPI,1593,Paid,2026-06-14
2916,2916,Card,330,Paid,2026-01-28
2917,2917,UPI,2019,Paid,2026-07-29
2918,2918,UPI,2788,Paid,2026-06-28
2919,2919,Cash,2294,Paid,2026-07-18
2920,2920,Cash,2355,Paid,2026-05-05
2921,2921,Card,1600,Paid,2026-02-04
2922,2922,Card,1650,Paid,2026-05-20
2923,2923,UPI,764,Paid,2026-03-11
2924,2924,Wallet,928,Paid,2026-06-21
2925,2925,Cash,1893,Paid,2026-05-30
2926,2926,UPI,1222,Paid,2026-01-08
2927,2927,Wallet,1774,Paid,2026-02-07
2928,2928,UPI,2439,Paid,2026-05-17
2929,2929,Card,1683,Paid,2026-02-04
2930,2930,Wallet,1019,Paid,2026-01-16
2931,2931,Card,2680,Paid,2026-02-27
2932,2932,Wallet,899,Paid,2026-03-09
2933,2933,UPI,1523,Paid,2026-05-04
2934,2934,Cash,1554,Paid,2026-06-21
2935,2935,Card,1645,Paid,2026-01-20
2936,2936,Card,593,Paid,2026-03-11
2937,2937,Card,2422,Paid,2026-06-29
2938,2938,Cash,1025,Paid,2026-06-10
2939,2939,Card,3167,Paid,2026-04-27
2940,2940,Wallet,1991,Paid,2026-03-21
2941,2941,UPI,268,Paid,2026-06-08
2942,2942,Card,1430,Paid,2026-04-19
2943,2943,Wallet,816,Paid,2026-07-12
2944,2944,Card,981,Paid,2026-02-21
2945,2945,Card,1888,Paid,2026-01-19
2946,2946,Card,1074,Paid,2026-06-19
2947,2947,Cash,1001,Paid,2026-07-23
2948,2948,Card,2729,Paid,2026-05-24
2949,2949,Wallet,2569,Paid,2026-01-18
2950,2950,Cash,1478,Paid,2026-05-21
2951,2951,Cash,2106,Paid,2026-01-22
2952,2952,Cash,2561,Paid,2026-07-08
2953,2953,UPI,1300,Paid,2026-02-05
2954,2954,Wallet,3086,Paid,2026-01-15
2955,2955,UPI,1110,Paid,2026-05-18
2956,2956,Card,1601,Paid,2026-07-04
2957,2957,Card,1230,Paid,2026-07-08
2958,2958,UPI,2774,Paid,2026-07-19
2959,2959,Card,837,Paid,2026-05-31
2960,2960,Cash,1541,Paid,2026-01-09
2961,2961,Card,1537,Paid,2026-06-02
2962,2962,Wallet,2744,Paid,2026-07-16
2963,2963,UPI,1592,Paid,2026-01-21
2964,2964,Cash,1478,Paid,2026-03-22
2965,2965,Card,1297,Paid,2026-03-29
2966,2966,Cash,2568,Paid,2026-06-19
2967,2967,UPI,678,Paid,2026-03-08
2968,2968,UPI,1464,Paid,2026-05-08
2969,2969,Cash,1479,Paid,2026-01-21
2970,2970,Card,1664,Paid,2026-03-11
2971,2971,Wallet,1910,Paid,2026-03-15
2972,2972,Wallet,454,Paid,2026-01-07
2973,2973,Cash,1491,Paid,2026-01-20
2974,2974,UPI,1142,Paid,2026-02-28
2975,2975,Card,2104,Paid,2026-01-16
2976,2976,Card,1082,Paid,2026-05-21
2977,2977,Card,801,Paid,2026-01-05
2978,2978,Cash,952,Paid,2026-05-22
2979,2979,Card,2793,Paid,2026-04-12
2980,2980,Cash,1377,Paid,2026-07-16
2981,2981,Wallet,2589,Paid,2026-01-15
2982,2982,Card,1953,Paid,2026-01-22
2983,2983,UPI,2345,Paid,2026-02-15
2984,2984,Cash,592,Paid,2026-04-24
2985,2985,Cash,2065,Paid,2026-06-19
2986,2986,Wallet,2061,Paid,2026-02-13
2987,2987,Wallet,1100,Paid,2026-02-02
2988,2988,UPI,2135,Paid,2026-02-02
2989,2989,Card,1272,Paid,2026-01-21
2990,2990,Cash,2698,Paid,2026-01-27
2991,2991,Cash,1734,Paid,2026-07-13
2992,2992,UPI,2925,Paid,2026-02-19
2993,2993,Card,819,Paid,2026-06-15
2994,2994,UPI,2940,Paid,2026-07-13
2995,2995,UPI,1204,Paid,2026-05-25
2996,2996,Wallet,2029,Paid,2026-03-20
2997,2997,UPI,752,Paid,2026-06-06
2998,2998,Cash,816,Paid,2026-04-14
2999,2999,Card,649,Paid,2026-05-20
3000,3000,Wallet,751,Paid,2026-06-15
3001,3001,Cash,1953,Paid,2026-05-17
3002,3002,UPI,2538,Paid,2026-01-01
3003,3003,UPI,3288,Paid,2026-04-15
3004,3004,Cash,849,Paid,2026-05-23
3005,3005,Wallet,1929,Paid,2026-02-16
3006,3006,UPI,2270,Paid,2026-04-13
3007,3007,Cash,617,Paid,2026-01-12
3008,3008,Card,418,Paid,2026-03-06
3009,3009,Card,1542,Paid,2026-05-01
3010,3010,UPI,2886,Paid,2026-04-11
3011,3011,Cash,1055,Paid,2026-07-22
3012,3012,Cash,2216,Paid,2026-04-20
3013,3013,Card,1152,Paid,2026-06-18
3014,3014,Card,2512,Paid,2026-01-09
3015,3015,Wallet,701,Paid,2026-04-12
